sex	age	height	weight	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10
1	43.080548724086	1.7395029394703	92.4966814580253	-0.613476030623255	-0.86365982440431	-2.39631897548027	-0.785227200262117	-0.612412347860474	-0.72580572716786	-1.05966585816137	-0.922266394941222	-1.66524868807443	-0.932230876382662
1	28.239353423484	1.85538982632229	96.5058047809448	-1.18044786084654	-0.894656408313133	-0.542464301646803	0.911243869297973	-0.29498422756587	0.178378640868404	-0.790740016604377	0.863951367981529	-0.582172707545865	1.49239819905215
0	25.9612793590869	1.5948139742833	77.21219989942	1.25897105694999	1.14520918054475	0.375651355998912	0.548646738778159	0.121927996022589	0.636434820523244	0.521998923289795	0.0507662179242563	0.599388737036552	0.0558629194130453
1	35.2106955778395	1.73265150235164	97.8668159390499	-0.754920713248428	-0.789870933486102	-0.9126206383268	0.690390914640774	0.139302029239996	0.42142185811293	-0.730455918765802	-0.231488334847126	-0.521240336792888	-1.24207739152076
1	38.5648553677337	1.77714863011171	84.9968325576064	1.54956343208115	1.17925508092973	1.04675236634081	0.59490461369642	1.10640446815331	0.816098802639745	1.00875286764929	2.01162238028189	0.889322616741469	2.09588842925311
0	35.7735078053953	1.56178477080663	70.5029154024132	-1.89789366891113	-2.03175221157207	-1.19025968877425	1.73621724599052	-0.899123977513642	-1.33678541009551	-1.18686594437147	-0.119745776098945	-0.186064673063038	-1.17979956700246
1	32.5787198102349	1.75504224087666	94.6638436268766	-0.984963253699008	-1.2566699343364	-0.366240061107817	-1.15948909210524	0.145701092660664	0.233339253253793	0.231073696367963	1.40737230498373	-0.433543416903638	-0.168669554294113
0	32.5749157758586	1.58384401697934	69.266182480127	-0.320082543865915	-0.404552998122243	0.335100319551813	-0.322356551661054	-0.622063088360854	-0.429407461466369	0.114787538037013	0.748592421593557	-0.00298849492117434	-0.301455431659159
1	42.2519354538579	1.80595380043133	92.8346356893786	NA	1.24460410814346	0.586394222793253	0.590608413486137	0.411206163078845	NA	1.1314294416204	1.1171779632165	0.00386446221618243	1.22444143021035
1	33.2123416653236	1.61336902888943	87.7430059301884	0.892006584742718	2.55014247283701	0.892356603397777	-0.801406075712928	-0.342948730880975	-0.205059258480959	0.275244210501193	-0.584388315032777	0.288725769159861	-0.135969280218923
1	35.891753026698	1.78032990542373	93.9273600819741	1.08896505115708	0.011222793895904	0.354369204872756	0.292813073138005	2.01062580823802	1.56192590268789	0.695654360732075	NA	0.0231721731646156	1.51692126518304
1	39.4226000118481	1.7774884509042	89.4436719910562	-0.189673642589132	-0.40362185511568	-1.79131440752623	-1.1759414142039	1.0928057167013	1.64757441834919	-0.854424133512124	-0.770582277710478	-2.28588552611808	-0.854417218781294
1	25.9234750334098	1.72851432833489	87.7089804923055	-0.266390978391879	-0.683613443472102	2.10953702078797	1.08585314539239	-0.307432736241017	0.694677587674248	1.52088764368475	-0.116019227513788	2.01509137612153	-0.173966465475314
0	36.3728133828426	1.71663939381285	68.8708750963468	-0.568036272696185	-1.29312932629309	-0.310400756234065	-1.02702853048344	-1.35563454199934	-0.966489845954731	1.82131873836699	-0.715449742926042	0.0960949540591231	-0.528747782150344
0	37.6321284346875	1.73887492201383	76.4774369457352	2.7591030044684	2.83994238454557	1.37140361339033	0.410078412645221	1.07386128259947	0.974185274741345	2.7255801808187	0.712554682060016	1.30957160732404	0.8605774710511
0	37.1863375740781	1.58325217256672	74.1553223786632	-1.45583037277728	-1.96532395444914	-1.38892365027547	0.589145097011773	0.31756476459125	-0.269507705504315	-1.88322238288775	-0.777477423919742	-1.0746416166905	-0.766989579499451
0	36.8394321610502	1.64569996060665	77.988415267831	-1.24470491871457	0.863969582699425	0.788023359946995	-0.207764474942318	-0.648298300734172	-0.872723333681205	0.665583006745495	-1.17736319772441	1.15367595691629	-0.778116648964549
1	38.6744239265432	1.74967422496865	86.0638963755191	0.814378920878543	1.10370893007851	0.819249601566515	1.73398580663286	0.254217235549566	-0.0756921413457609	0.588649538343532	0.661789137724903	0.651364565167644	0.838298418354025
1	25.8671585330265	1.77745968338551	95.1172739092463	-0.051970889324394	-0.141614899676647	-0.0298683548070563	-1.85451254874427	-0.390564445772464	0.470135244982805	-0.366158274794483	-0.453107783908203	-0.459181335850853	-0.599362034438949
0	34.8120694902564	1.62074187318948	83.4192994368229	NA	0.405787402813117	0.128064363471639	0.770111559334177	-1.93880009713219	-1.49464250784192	-0.688913871476924	-1.12108672704576	-0.0963214422161724	-0.869758615296727
1	32.4548489881209	1.6365260646036	88.7109591760824	-1.31659694114659	-0.281800415526186	-0.41510667728259	0.582800596488759	-0.359157790147516	-0.627334632290482	-1.41393270868785	-0.479183654563616	-0.0640163499677701	-0.0706431239122031
0	33.6981518400635	1.69671101766643	76.3156458238903	0.25200355533322	0.00324585545045904	-0.401385482866399	-1.52113237887333	-1.53843127765763	-0.919746796773401	-0.146187044571217	-0.337590160437435	-0.689647818861161	0.535862065043381
0	41.4860934622534	1.53555213142112	77.0843893658242	1.72018417234801	2.16250860161737	2.5435394018033	0.26974824760729	-0.361875218987521	-0.680003003366748	1.62032769634008	0.334569606798078	2.52815247577132	1.13611383840141
0	34.0397957106715	1.54786559494867	83.927713008681	-0.866990859607186	-0.569953196790294	-0.0815955190201853	-1.4350664170194	0.847158794529708	0.786280750134749	-0.691804344439342	-0.0781596743375055	-0.725855368310463	-0.388877893798382
0	33.4234310428416	1.56399110348963	78.4000436530493	-0.300478950096059	-0.12559992968961	-1.23479208609696	-0.794138461499282	-1.01254535869569	-1.49837997948926	-1.41325944818858	-0.931110158234318	-1.41054042651501	-1.5752997747501
1	28.5927443916629	1.79827796553805	85.734864473978	-0.326524062437843	-0.295771887243756	0.726001736944624	1.77532371997909	-0.669693964850942	-0.30751040881173	0.553556600795276	0.167163320584461	0.389832002133317	0.676064406456259
1	25.8138782389616	1.75106666925792	96.3789068059348	-1.72327510245759	-3.24326763747437	-2.16539898825953	-1.75953831002872	-0.907693361075323	-0.235424403709937	-3.25325561510099	0.232160503835424	-2.41325208370743	-0.948638472504232
0	28.4253061557875	1.56798164587676	75.9855567770322	-0.793408524639723	-0.82871269588711	-0.690069720631412	-1.11068265635839	0.907983546526331	1.62830244703354	-1.13664721241382	0.291624796830411	-0.37105132273806	-0.973654915329145
1	27.3458882033034	1.72385686167159	90.1536726001731	-1.21743986227227	-1.48456738593552	0.0528812840774653	0.190298232808224	-1.2064511429667	-1.41673998806325	-1.98328603401706	-1.37693250389236	0.0197110844763292	-0.47899273321528
0	49.5765622441653	1.56101454712638	76.5537679485486	-0.493481051672979	-1.02339568711001	-2.09631961643644	-1.12627144979828	1.50810150780665	0.391056859179475	-2.090684162194	-0.286757564427298	-1.82888500601155	0.944715870839112
0	26.9470564681776	1.639403584832	78.0880798856054	-0.760877004741055	-0.912571259969108	-1.97348993297196	0.0617890189037858	-0.280890123777023	0.352299834080515	-1.83791766800371	0.695663211019017	-1.64980886899853	-1.49343529011251
0	41.3104441072185	1.68601619201369	81.5947180740679	-0.119685976730802	0.791750165461518	0.352683829685602	0.662035783159149	0.529133600813095	0.0634453014377437	0.0470377445938528	-1.2705888540403	0.584033477598264	-1.11592156921658
1	33.1213692081658	1.7245047246566	90.0913236571557	1.16076635109496	0.998444469307481	-0.182051616020269	-0.138762329286647	1.9104406940181	2.39185367934958	-0.492359361674342	0.493270003363585	-0.723316321462866	0.0057242110483141
0	33.2673233370495	1.56560999612246	71.0345775275703	-0.459397729828434	0.491293671043522	-1.69717995955497	-0.0229223308227328	-0.796014537308992	-0.897667564073827	-1.61863294692733	0.641157334051184	-1.52181144736141	1.17869792822837
1	37.5268825390061	1.8330772426566	97.5941752311054	-1.61954548100007	-0.156830770979048	-1.12145293257765	0.123646692134549	-1.16573200904401	-1.36784679939122	-0.869653700655777	-1.49875747932201	-0.72716506891454	-0.160433625890404
1	34.6085620040823	1.81173375770054	91.8528831310529	0.226893551678438	1.12695417750318	0.081000000133454	1.48747817805163	0.0802208887978585	-0.660622320584181	0.283086969183636	0.0219086317028128	0.392715152157346	-0.0760143323427601
0	37.4567452090543	1.65862585058169	76.8600815784851	1.30055904412783	-0.161094053128435	1.03670160373892	-0.727203084288374	1.0003177525813	0.801099019414454	1.5514895697431	-1.26397439630355	1.33458776353027	-0.580006572783305
1	38.2494084869197	1.68253609864059	86.7874302510829	-0.668868189406821	-1.27663523277187	0.00636726234090565	0.172498037778392	0.578315019381125	0.700270850508961	-0.496830951767855	-0.928295042716558	-0.315305769009205	-0.39244546393563
0	29.115213559424	1.61438302006611	77.0875560706697	-0.445567521959556	-0.553477335544696	-1.70728686172884	-1.46703336274654	-0.7366664434186	-0.546188745818118	-1.5289590833949	0.366481472156709	-1.80347932668609	-0.658501111093574
1	30.7539451963624	1.85726000514102	94.2422425541571	1.19604201623374	0.187162407234866	1.24212109156071	-0.381333255412035	-1.06073412807849	-0.291146673917561	0.544273061689387	-0.976672569657669	0.53032661306533	0.733889062270483
0	37.3134693071036	1.61547734427123	77.7588722978259	-0.629595837788514	-1.1997389348865	-0.934757566737711	-0.760036258284963	0.103560383179529	0.559933555667074	-0.452301709573299	0.733860490591438	-0.469488319636342	0.289683641610444
0	48.154330207411	1.55527009677252	84.939389381604	-0.0963033466867067	-0.344557860634801	-1.63649001499091	-1.48476210970461	1.5327046587181	-0.262332051194304	-0.744099733447431	-1.09254160723467	-1.27595511362005	-1.77336562026132
1	24.766407517794	1.65069281451542	93.7735761535547	-0.65187076705904	-0.857683150391592	0.0414687587516365	0.0851545532200404	-0.243299161716673	-0.0446942397965841	-1.73555431349189	-0.266266542578628	0.515991500175949	-0.0490491291482717
1	40.4348678351454	1.69096524060932	89.4138691189504	-0.244924731360763	0.363766485204813	0.249939676531683	-0.245575354930908	-0.582521800270003	-0.547296383796819	-0.275955506983972	1.26876821197421	0.507956155049363	1.80139593736069
0	35.8477634047896	1.54255909983893	72.779945079642	1.26616394808224	0.413876337944096	0.782916331801222	-0.269805068341926	-0.747810637684046	-0.693636596047078	0.399104935217009	1.12794962900248	0.342285196368776	0.780641023216494
0	24.9929403243615	1.63264882252227	76.5338827997758	0.229110418896912	-0.953110046383892	-0.567539733860706	1.69372040589636	0.950437865080828	0.876079312103984	-0.214066021728982	1.58799044308068	-0.717635723024536	-1.23608211704439
0	22.3419529496291	1.63224060585187	70.9560740802744	-1.60483668318728	-2.37634065543678	-0.51364965929527	-0.350177412030232	0.260639601849169	0.592822556532198	-0.801925217435726	-0.292614364211487	-0.583396635364621	-0.845516194603983
0	21.4406521052719	1.61837139971531	82.8218434532647	-0.437568092684921	-1.07573229989107	0.691020771045618	-0.361745000333698	0.849680918684216	0.926512032968315	-0.247725334003165	-0.372106958488276	0.311263636323026	-0.0965227126666156
1	41.8333784448339	1.75278236485897	87.8988988851071	-0.12856053557432	-0.510639697229483	-0.750140572005589	-2.37825530151186	-0.310545661496454	-0.667840668189148	0.577334835477704	-1.49980232334349	-1.99212033898962	0.465106648129934
1	29.2324923645186	1.82803831899871	97.5746522422855	2.50972844345359	0.934432937027867	0.638996252054903	1.19830051514506	1.09879479638299	1.4963800868218	0.608135377124821	NA	0.556750620490028	3.48620158150622
0	29.8867433665552	1.55890610958322	68.1365555916745	1.48884848622282	0.450207141954617	-0.579997192803261	-1.38925102757611	-1.13853335494635	-0.495740647287313	0.106245134327365	-0.395247223158897	-0.928450869383557	-0.290428828115783
1	39.933665424686	1.80698770689796	94.3705676271091	0.906164722680666	0.846981543657019	-1.52305358327483	-0.0265884406283936	-1.08449359503523	-1.48979675845514	0.094294356962229	1.91487540649658	-1.56044952416041	1.57482713786891
0	42.2597619248878	1.53338967857982	70.9138402343058	1.64446351275858	1.70476291962435	1.49855567904698	-1.1111592069945	-0.169467580477413	-0.0938904885348954	1.91870284742381	-0.646612406426627	1.63591318747095	-0.152366867187088
0	31.0670375396587	1.52195872947156	75.2556622341432	0.0835822439665946	-0.203751722156877	0.58123291421137	-0.460465911027428	1.40430723735445	1.10959115617211	1.21954217641651	0.471469377507631	0.606266477744124	0.799429257244296
0	37.1504766681983	1.6212543200371	80.4721223660153	NA	-0.632679289681782	-0.218269476576454	0.26973977987972	-0.103220306781899	-0.0128845815524761	0.86873337456743	1.42456658210136	0.7988509737227	1.35321936751725
1	26.5342068266525	1.59672998946774	84.7378101323427	0.0695278904661406	-0.914366889764087	0.790911002342737	-0.152539132460156	1.29589915890437	1.87447083441142	-0.951972747219666	-1.31865514583029	0.0836485592810752	-0.598468398005113
0	28.9236465600348	1.53672206088058	78.5566961010238	-1.68354735627509	-1.13091576465457	-0.135564547305775	-1.74332074685583	-1.83837783895601	-1.55846572186415	-1.19426753076054	-1.22880148327645	-0.316052198428778	-0.561736124711968
1	30.7617118450372	1.73873136192598	85.4036328692562	-1.18059930004937	-1.44370322021678	0.0647019585055258	-1.27145324069052	-2.20048293726119	-1.93124609666874	-0.690515857401514	-2.9617079462615	-0.535975288286398	-1.73042189486872
1	31.2629292361076	1.7961628926761	96.0294756895593	NA	-1.65877043182308	-0.360664627972709	-0.927662062155747	-0.631290306603437	-0.412944665303155	-0.672712402092228	-0.727304811223971	-0.130424807627507	-0.183663464138674
0	46.0978866647633	1.64716268254957	77.664790752868	-0.521189798056233	1.57548153071333	-0.902976381887107	-1.52045120661767	-2.42091691129578	-3.10575262463734	0.142611456489694	0.398531897579072	-0.979011694293478	0.354022199034136
0	31.7437509135635	1.60385471455888	73.4439370079666	0.89138892019135	0.333999707310233	0.622098659954208	-0.712349220541472	0.364373616125726	0.626228632652513	-0.0774830735541324	0.00187303725620283	0.615176504562567	1.3432534212327
0	32.0374306221014	1.67919928645109	75.905570518945	-1.3606107200841	0.72898915378059	-0.143495739008229	1.16685952648385	-1.8980262816433	-1.85574202232423	0.393743078401147	1.2671430006572	0.35229883253164	1.44983865090462
1	37.5116460774338	1.76301415380656	85.0636365257687	-1.04269246604553	-0.769066478399289	-0.488873848606406	-1.15207400403811	0.5063171427236	0.768833767535782	-1.22846697511686	0.0841789953206224	-1.79141042122579	-0.336270198580304
1	29.035910523014	1.64847555952956	90.0917329664864	0.63115705644198	0.652561262264802	1.49606851177854	1.55969968967542	-0.460822216385841	0.366238302845634	0.791858952473146	-0.776524916169619	1.46501081491315	-1.03780412874046
0	38.7464932828311	1.64155423752425	83.1228750776859	-0.52643291439319	-0.548257497652051	0.0615412019868316	-0.314247760162907	0.852415149549884	0.47250260583293	0.337917711158495	0.0998063741318324	0.865375084928619	-0.247871769411806
1	33.0010806234886	1.83884450948838	96.8631591176607	-0.868332444336824	-0.435974564250736	0.265761924138003	1.1843612811819	-0.254270394902281	-0.129543762123263	-0.16846190258469	0.926249792012427	1.05348759061793	1.54840568692032
0	25.952018954894	1.72378550227033	74.5128746786016	-0.475687901717065	-0.0915227448087309	0.0172799604173863	0.811547158334592	1.03630210799311	1.1266504625913	0.137395569692606	2.09146905986594	0.897612081319217	2.00702033281429
0	34.5506135771357	1.65666979988786	74.8532583150879	NA	0.10584982681993	-1.68695591236442	-2.07053602810376	1.57746771204612	1.20237837616707	-2.4737008850442	2.03968801362435	-2.27788807212811	1.27023557536086
0	35.3090004052376	1.62892635585585	71.9663039895817	-0.78989579163387	-0.490735954647552	-2.91777748105606	-0.143999980732972	-1.64519428881802	-1.35443483353803	-1.10880944041698	0.834178708590913	-1.53712925164723	0.417403619188694
1	39.3735090239706	1.67597580395865	89.6824008564935	-0.681372638758119	0.0946361211350692	-0.333093046782647	-1.3363782347948	0.187558832163985	NA	-1.37714913355433	-1.50720146697753	-1.45395146860409	-0.911808767088786
0	30.6495816887591	1.69123205703429	80.7562239319278	-2.72998456688768	-1.98178918882385	-1.01831459097333	-0.215504502457206	-1.846420292802	-2.13135893596304	-1.76008038998395	-1.91318457720439	-0.853333984718413	-0.822346792405848
1	37.0323555875593	1.65094351088678	81.828237148123	0.812982550679526	-0.252393614938271	0.18643097633087	0.092006566797951	-0.0128576938874354	0.00905299665895889	-0.630839878311937	NA	NA	-1.02464232735651
0	27.5600853825467	1.71150466386974	79.4415565413746	-0.241733040967724	-0.748619184480722	-1.46457669372351	-0.634894345024826	-0.815310677544868	-0.324975898008388	-0.235966760435789	NA	-0.773077513520625	-0.0316929541004015
0	23.9762991893474	1.63497352014286	77.7789340965827	0.456364461420058	0.33568839835389	0.0699504148943201	0.271290261095096	0.932753634450136	1.17598748426359	0.193783855404823	-0.685158223865124	-0.325943057976673	-0.915645514161318
1	31.6007286609205	1.84446860707175	93.7240717563181	0.0201971284527288	-0.970179551494796	0.430664585613436	0.292523479311762	0.10642148866098	0.0257263072733743	0.566010044078918	1.31559491408168	0.328899638809587	-1.20974811062929
0	28.4428395158255	1.64025968613919	78.6192560480876	-0.908913371966892	-1.2857046916747	-1.82107842649581	-1.33818614866741	-1.18978801249443	-0.354732842807783	-1.97423922614204	-0.630983501163861	-0.83759375619054	0.154136614899568
1	29.9312381371159	1.72821836824399	90.9006358193276	0.284968993018803	0.521164783844122	1.36265483293255	1.28383370612874	1.67999010391235	1.08004688943667	0.89349231339434	0.120362713655174	0.673626896434098	0.336194228527598
1	34.7858102531088	1.90520941799339	90.1129090047541	-0.246966737857958	-0.156878019897565	-0.94886741221981	-0.208967465158937	-0.941474304276384	-0.486871844866419	0.209342688854351	0.821289894876919	-0.42790558353115	0.419933482428454
0	46.2597297916531	1.72629265685565	79.6511845671707	-1.35070728522417	0.451900526490338	-0.932925365000716	-0.75292960816002	-0.00612752428575809	-0.503455819552859	0.907203862416701	-0.410301716901064	-0.833628053969068	0.0955028818243894
0	36.1572411793943	1.62142759291278	70.0661549148485	-0.106528425928029	0.379297414996439	-0.0249780952342571	0.0361212327487506	-0.580275400395712	-0.596331224279027	0.913197519452806	-0.155865499969171	0.319589153987737	0.900457289142327
0	23.5618381080661	1.57211254624178	74.4031722557328	0.119175936289824	0.996297110602608	0.271716408243181	-0.499589598453793	0.655024557487135	0.378801154891152	-0.113501233260412	1.14961757803918	0.691878474405611	1.85536526828232
1	29.4701223264024	1.7710757299852	91.6423299180387	0.775582569105193	0.843308804007819	0.0888357990998597	-0.757701226899515	0.447152254136605	0.841163908997949	0.153596183910503	0.989154567029119	-0.75187002582275	0.585770590258925
1	35.6743332532447	1.7843483140792	98.9908116478899	1.13173545993009	-0.663516881431685	1.25706460873946	0.916575193591771	-0.422437337524868	0.315843079378687	0.0737750439071581	0.641991252629965	0.177951717452558	0.108104826512737
1	28.8143752295761	1.73703300861026	91.6815927075298	0.539800237668661	-0.740781609432322	0.112743325789848	0.46219934623773	1.3970537780488	2.70929625227958	-0.162551479414301	0.314551927722248	-0.258881603967672	0.651097696766937
0	44.1729522481817	1.65872204293457	73.5477236467937	0.878718749018813	1.36380152618102	-1.30819755933431	-1.72998349490527	-1.63020042873275	-1.91554806041997	-0.304065169638313	-0.930073434929792	-1.05417526261835	-1.60473558681017
0	33.4134417518705	1.52152313975057	74.3518510705627	0.402452840473234	0.139213850949282	0.755661462386783	-1.3336482647658	1.29008442879972	1.52388418782905	0.0209773249813972	NA	0.0653974860099703	-0.678472195598207
1	35.6054330443373	1.92466123793853	105.662050803567	-0.129892644773909	-0.883694819918157	0.0220374792717357	-0.755867309340974	0.495134368083715	0.39086540179152	-0.688760128465643	0.751081128453703	-0.113536024277564	0.587942677758604
1	33.3681212965025	1.79204644661027	88.8054455380823	0.550276614323866	0.282195139737554	0.0817931861892291	-0.44832710968649	0.528241870975919	0.900467921796601	0.26837260350026	0.150156020760622	0.262611542539601	1.3501122537358
0	26.0925836070591	1.56921406164696	72.8974001590677	0.534245829886986	0.100398463203396	1.33348618178279	1.27806344873711	-0.206238315743651	0.277038276138733	1.76694360098859	0.643599001111462	1.85373200988714	0.770959977949706
0	38.2784347916631	1.68425602437292	80.8692850508369	-1.50720432248482	-0.328691266387345	-0.571958368284902	-1.06141346977661	-0.745177709582272	-1.08282695117231	-0.462755887882137	-0.469017017181797	-0.549295733014827	-1.35409271139161
1	38.7481751285337	1.88844257521456	98.6856452715297	-0.626659931993737	-0.474564148441435	-0.34371379869221	0.68295239012041	1.18058671727909	1.12511539884972	0.0824942639963991	-0.525945253772741	-0.823789117603599	-1.68384188998481
1	42.52639986434	1.71001495000185	89.3153329354533	-0.633090535376059	-0.130339281536866	1.46563409445664	1.42102134091776	1.1956369482809	1.45372215494883	0.87556418611591	NA	1.05012489920189	-1.68302023126717
0	41.5131045114481	1.49564675246058	69.2745285726724	0.124085282442919	1.80524368104461	-0.969068616462259	1.15571851943648	1.44533257608854	0.543644903347567	0.486497487723735	NA	0.153166407140957	1.91291913256424
1	42.9976692586323	1.74527791698094	92.7565428835005	0.836357026215733	0.887627141765256	0.00145847050150109	0.422013938552713	1.84407270852702	1.75933612930508	0.80423843612193	1.1089390075316	0.12629728091553	1.10497105387135
1	37.3870341123219	1.81335091785368	92.8631245913962	-1.13587061182373	-1.36472097647374	0.356497131924212	0.740454498789584	-0.0633226890198914	-0.682410614279967	-0.4517988813343	NA	1.08862089384799	-1.07451580350113
1	36.3039402417163	1.89633257956354	95.009128991554	-0.375413304300372	1.36401490323748	-0.307664460535411	0.718004593369747	-0.93137556106568	-1.22463928668251	0.785907450181207	0.31747904976795	0.800610078839016	0.357068753654941
0	29.0630712016863	1.72965675136777	83.1440883789913	0.777350228426733	-0.947377099675247	-0.291864869531053	-0.98726449416743	0.84463723273013	0.957751655137115	-0.519923474970972	0.0119648378556512	0.244130357542261	-0.715324256993399
0	29.8002132099078	1.74901677080143	72.9464258496932	0.738198483784365	0.0761709365212295	1.68174012407454	1.90288881137449	1.94490250251769	2.00867247592242	1.76077093357317	2.08143405419209	1.61299715251919	1.25031175134095
1	28.2255793848446	1.69569139198929	90.0674230980268	-0.125679012050496	1.25902773574214	0.535562271226946	1.15931668043717	-0.294813181325177	0.247007258753897	-0.551892658791069	1.9131603172365	1.44423221746659	0.443056807325103
0	29.7994274573061	1.6269170652295	75.5652226552096	0.76561740203772	-0.435580236624815	1.20771519007308	-0.0951105969163934	-0.0166357167604187	NA	-0.122638083468206	-1.62651926007392	0.307874151596361	-0.389693454099776
1	28.1281703506386	1.80567844267422	95.410585293559	-0.0357901685514068	-0.130707815760467	0.180332414752012	0.137502696952686	-0.401844648204558	0.0627646236975857	NA	1.25451016292654	0.495200565149655	0.30902476750386
1	33.703407791982	1.70553475877289	86.3739919135242	-0.646812898164414	-0.711886243748219	0.0368242858093322	-2.50356919589094	0.278081392719437	0.482887520600499	-0.465548047743827	0.317510860093299	-1.45347758616536	1.12355386631771
0	36.9100632223182	1.52677548961114	73.4338062914001	1.06695723694621	1.14871697848767	0.820918093195876	-0.957200435423563	0.266187420518028	-0.30084488596962	-0.0939254280711113	-1.82041457922282	0.626470550645518	-1.60281727082667
0	36.53683177633	1.6921811974738	77.2783917634146	-0.912797435101112	-0.159077307273394	-0.499864775113393	1.20941400849843	-0.0716720323226581	0.24623337505597	0.133901426973661	0.919035344862567	0.650580845496226	1.49287715109824
